transaction_id,card_number,transaction_date,transaction_timestamp,merchant_name,category,amount,currency,status,description,created_at,updated_at
TXN_000501,****-****-****-7756,2025-05-07,2025-05-07T09:57:20.765209,STARBUCKS,GROCERIES,50.71,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000502,****-****-****-3474,2025-09-26,2025-09-26T09:57:20.765209,UBER,GAS,135.56,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000503,****-****-****-1990,2025-08-25,2025-08-25T09:57:20.765209,MCDONALDS,UTILITIES,4.96,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000504,****-****-****-8993,2025-10-05,2025-10-05T09:57:20.765209,SAFEWAY,HEALTHCARE,35.27,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000505,****-****-****-1194,2025-09-01,2025-09-01T09:57:20.765209,DOMINOS,TRANSPORTATION,10.48,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000506,****-****-****-1280,2025-06-27,2025-06-27T09:57:20.765209,DOMINOS,SHOPPING,12.34,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000507,****-****-****-2753,2025-10-13,2025-10-13T09:57:20.765209,HOME DEPOT,RESTAURANTS,11.11,USD,DECLINED,Purchase at HOME DEPOT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000508,****-****-****-4144,2025-08-30,2025-08-30T09:57:20.765209,TARGET,ENTERTAINMENT,8.47,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000509,****-****-****-7502,2025-06-21,2025-06-21T09:57:20.765209,MICROSOFT,SHOPPING,21.08,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000510,****-****-****-4984,2025-07-30,2025-07-30T09:57:20.765209,MCDONALDS,TRAVEL,8.75,USD,PENDING,Purchase at MCDONALDS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000511,****-****-****-1519,2025-06-14,2025-06-14T09:57:20.765209,APPLE.COM,GAS,26.32,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000512,****-****-****-8798,2025-07-24,2025-07-24T09:57:20.765209,COSTCO,EDUCATION,19.1,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000513,****-****-****-9189,2025-04-20,2025-04-20T09:57:20.765209,NETFLIX,GAS,15.82,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000514,****-****-****-2562,2025-09-30,2025-09-30T09:57:20.765209,GOOGLE PLAY,TRAVEL,8.1,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000515,****-****-****-8790,2025-04-28,2025-04-28T09:57:20.765209,UBER,ENTERTAINMENT,11.28,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000516,****-****-****-1539,2025-05-07,2025-05-07T09:57:20.765209,LYFT,EDUCATION,42.75,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000517,****-****-****-3362,2025-07-07,2025-07-07T09:57:20.765209,AMAZON.COM,ENTERTAINMENT,33.15,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000518,****-****-****-3661,2025-07-28,2025-07-28T09:57:20.765209,SHELL,SHOPPING,7.56,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000519,****-****-****-6435,2025-09-10,2025-09-10T09:57:20.765209,COSTCO,EDUCATION,22.18,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000520,****-****-****-6666,2025-05-23,2025-05-23T09:57:20.765209,SHELL,EDUCATION,42.58,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000521,****-****-****-6580,2025-08-07,2025-08-07T09:57:20.765209,UBER,GAS,3.78,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000522,****-****-****-6347,2025-09-22,2025-09-22T09:57:20.765209,SAFEWAY,TRANSPORTATION,34.58,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000523,****-****-****-4737,2025-06-26,2025-06-26T09:57:20.765209,MCDONALDS,HEALTHCARE,10.35,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000524,****-****-****-7227,2025-07-23,2025-07-23T09:57:20.765209,HOME DEPOT,RESTAURANTS,35.54,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000525,****-****-****-2204,2025-09-23,2025-09-23T09:57:20.765209,APPLE.COM,ENTERTAINMENT,9.36,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000526,****-****-****-7383,2025-05-27,2025-05-27T09:57:20.765209,COSTCO,RESTAURANTS,3.3,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000527,****-****-****-6050,2025-05-15,2025-05-15T09:57:20.765209,SHELL,GROCERIES,3.95,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000528,****-****-****-2430,2025-06-26,2025-06-26T09:57:20.765209,WALMART,RESTAURANTS,21.07,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000529,****-****-****-9395,2025-08-10,2025-08-10T09:57:20.765209,DOMINOS,EDUCATION,26.04,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000530,****-****-****-2524,2025-04-24,2025-04-24T09:57:20.765209,SHELL,UTILITIES,8.13,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000531,****-****-****-5781,2025-07-10,2025-07-10T09:57:20.765209,COSTCO,GROCERIES,38.04,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000532,****-****-****-9537,2025-05-09,2025-05-09T09:57:20.765209,DOMINOS,ENTERTAINMENT,3.81,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000533,****-****-****-5405,2025-07-24,2025-07-24T09:57:20.765209,NETFLIX,RESTAURANTS,18.8,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000534,****-****-****-3739,2025-08-22,2025-08-22T09:57:20.765209,TARGET,GAS,5.98,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000535,****-****-****-2260,2025-08-03,2025-08-03T09:57:20.765209,APPLE.COM,HEALTHCARE,10.47,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000536,****-****-****-4203,2025-06-20,2025-06-20T09:57:20.765209,SUBWAY,TRAVEL,21.06,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000537,****-****-****-7483,2025-05-22,2025-05-22T09:57:20.765209,APPLE.COM,GROCERIES,8.5,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000538,****-****-****-8212,2025-09-23,2025-09-23T09:57:20.765209,COSTCO,UTILITIES,13.67,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000539,****-****-****-5922,2025-10-01,2025-10-01T09:57:20.765209,SAFEWAY,RESTAURANTS,54.94,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000540,****-****-****-6147,2025-10-12,2025-10-12T09:57:20.765209,SPOTIFY,HEALTHCARE,11.28,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000541,****-****-****-9044,2025-07-28,2025-07-28T09:57:20.765209,GOOGLE PLAY,SHOPPING,46.33,USD,DECLINED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000542,****-****-****-5592,2025-06-19,2025-06-19T09:57:20.765209,GOOGLE PLAY,TRANSPORTATION,6.49,USD,COMPLETED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000543,****-****-****-4273,2025-07-27,2025-07-27T09:57:20.765209,MICROSOFT,GAS,34.12,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000544,****-****-****-1440,2025-09-04,2025-09-04T09:57:20.765209,NETFLIX,EDUCATION,84.91,USD,DECLINED,Purchase at NETFLIX,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000545,****-****-****-5773,2025-08-14,2025-08-14T09:57:20.765209,SPOTIFY,HEALTHCARE,1.7,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000546,****-****-****-3280,2025-05-05,2025-05-05T09:57:20.765209,HOME DEPOT,HEALTHCARE,9.05,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000547,****-****-****-7932,2025-06-18,2025-06-18T09:57:20.765209,LYFT,RESTAURANTS,35.77,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000548,****-****-****-8851,2025-05-06,2025-05-06T09:57:20.765209,MCDONALDS,TRAVEL,16.39,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000549,****-****-****-9907,2025-09-01,2025-09-01T09:57:20.765209,PIZZA HUT,TRANSPORTATION,29.11,USD,COMPLETED,Purchase at PIZZA HUT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000550,****-****-****-2392,2025-07-19,2025-07-19T09:57:20.765209,DOMINOS,TRAVEL,10.98,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000551,****-****-****-1725,2025-06-20,2025-06-20T09:57:20.765209,MICROSOFT,RESTAURANTS,21.9,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000552,****-****-****-8052,2025-09-30,2025-09-30T09:57:20.765209,COSTCO,UTILITIES,17.19,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000553,****-****-****-9366,2025-05-13,2025-05-13T09:57:20.765209,LYFT,ENTERTAINMENT,64.57,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000554,****-****-****-4621,2025-09-07,2025-09-07T09:57:20.765209,KROGER,TRAVEL,25.9,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000555,****-****-****-9199,2025-07-27,2025-07-27T09:57:20.765209,MCDONALDS,TRAVEL,28.15,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000556,****-****-****-5840,2025-04-24,2025-04-24T09:57:20.765209,SUBWAY,GAS,13.3,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000557,****-****-****-6707,2025-05-09,2025-05-09T09:57:20.765209,WALMART,RESTAURANTS,12.33,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000558,****-****-****-8912,2025-08-12,2025-08-12T09:57:20.765209,SPOTIFY,EDUCATION,13.03,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000559,****-****-****-6225,2025-05-12,2025-05-12T09:57:20.765209,MCDONALDS,HEALTHCARE,29.8,USD,COMPLETED,Purchase at MCDONALDS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000560,****-****-****-6620,2025-04-29,2025-04-29T09:57:20.765209,WALMART,GROCERIES,13.18,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000561,****-****-****-9454,2025-10-08,2025-10-08T09:57:20.765209,NETFLIX,ENTERTAINMENT,26.84,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000562,****-****-****-7985,2025-05-28,2025-05-28T09:57:20.765209,GOOGLE PLAY,EDUCATION,160.04,USD,DECLINED,Purchase at GOOGLE PLAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000563,****-****-****-4053,2025-06-16,2025-06-16T09:57:20.765209,COSTCO,RESTAURANTS,48.0,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000564,****-****-****-4232,2025-08-06,2025-08-06T09:57:20.765209,COSTCO,GROCERIES,14.5,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000565,****-****-****-4519,2025-08-05,2025-08-05T09:57:20.765209,COSTCO,GROCERIES,66.77,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000566,****-****-****-2667,2025-10-15,2025-10-15T09:57:20.765209,SHELL,TRAVEL,13.36,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000567,****-****-****-6340,2025-09-02,2025-09-02T09:57:20.765209,NETFLIX,UTILITIES,2.62,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000568,****-****-****-9646,2025-05-17,2025-05-17T09:57:20.765209,LYFT,HEALTHCARE,7.33,USD,DECLINED,Purchase at LYFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000569,****-****-****-7431,2025-07-07,2025-07-07T09:57:20.765209,SAFEWAY,TRANSPORTATION,3.09,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000570,****-****-****-3826,2025-07-16,2025-07-16T09:57:20.765209,MICROSOFT,HEALTHCARE,14.13,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000571,****-****-****-2388,2025-10-15,2025-10-15T09:57:20.765209,APPLE.COM,TRAVEL,20.46,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000572,****-****-****-6003,2025-07-07,2025-07-07T09:57:20.765209,WALMART,ENTERTAINMENT,107.39,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000573,****-****-****-7364,2025-07-22,2025-07-22T09:57:20.765209,TARGET,EDUCATION,27.85,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000574,****-****-****-7931,2025-05-23,2025-05-23T09:57:20.765209,KROGER,TRANSPORTATION,16.13,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000575,****-****-****-3733,2025-09-27,2025-09-27T09:57:20.765209,DOMINOS,RESTAURANTS,46.04,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000576,****-****-****-8389,2025-05-23,2025-05-23T09:57:20.765209,NETFLIX,UTILITIES,2.2,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000577,****-****-****-3236,2025-07-18,2025-07-18T09:57:20.765209,AMAZON.COM,HEALTHCARE,25.42,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000578,****-****-****-9109,2025-07-25,2025-07-25T09:57:20.765209,DOMINOS,EDUCATION,43.42,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000579,****-****-****-9006,2025-08-21,2025-08-21T09:57:20.765209,HOME DEPOT,HEALTHCARE,4.58,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000580,****-****-****-5785,2025-09-09,2025-09-09T09:57:20.765209,AMAZON.COM,ENTERTAINMENT,63.04,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000581,****-****-****-3755,2025-06-14,2025-06-14T09:57:20.765209,DOMINOS,SHOPPING,28.18,USD,COMPLETED,Purchase at DOMINOS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000582,****-****-****-9369,2025-09-09,2025-09-09T09:57:20.765209,SUBWAY,EDUCATION,13.26,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000583,****-****-****-7010,2025-05-17,2025-05-17T09:57:20.765209,LYFT,EDUCATION,37.82,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000584,****-****-****-4580,2025-04-28,2025-04-28T09:57:20.765209,MCDONALDS,EDUCATION,194.55,USD,PENDING,Purchase at MCDONALDS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000585,****-****-****-1528,2025-05-14,2025-05-14T09:57:20.765209,UBER,SHOPPING,24.09,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000586,****-****-****-2923,2025-07-16,2025-07-16T09:57:20.765209,SHELL,HEALTHCARE,25.74,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000587,****-****-****-6744,2025-06-17,2025-06-17T09:57:20.765209,SPOTIFY,TRAVEL,12.69,USD,COMPLETED,Purchase at SPOTIFY,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000588,****-****-****-3281,2025-09-21,2025-09-21T09:57:20.765209,HOME DEPOT,RESTAURANTS,8.59,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000589,****-****-****-6747,2025-06-09,2025-06-09T09:57:20.765209,STARBUCKS,TRAVEL,46.08,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000590,****-****-****-6302,2025-09-17,2025-09-17T09:57:20.765209,DOMINOS,RESTAURANTS,8.53,USD,DECLINED,Purchase at DOMINOS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000591,****-****-****-5380,2025-07-01,2025-07-01T09:57:20.765209,APPLE.COM,TRAVEL,21.58,USD,DECLINED,Purchase at APPLE.COM,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000592,****-****-****-7743,2025-08-27,2025-08-27T09:57:20.765209,WALMART,RESTAURANTS,12.46,USD,DECLINED,Purchase at WALMART,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000593,****-****-****-5090,2025-06-27,2025-06-27T09:57:20.765209,TARGET,RESTAURANTS,32.43,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000594,****-****-****-9019,2025-07-09,2025-07-09T09:57:20.765209,UBER,TRANSPORTATION,28.04,USD,COMPLETED,Purchase at UBER,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000595,****-****-****-7146,2025-09-26,2025-09-26T09:57:20.765209,LYFT,TRANSPORTATION,56.69,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000596,****-****-****-9447,2025-09-27,2025-09-27T09:57:20.765209,SHELL,TRANSPORTATION,12.06,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000597,****-****-****-8996,2025-10-12,2025-10-12T09:57:20.765209,MICROSOFT,HEALTHCARE,15.33,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000598,****-****-****-6869,2025-04-18,2025-04-18T09:57:20.765209,SHELL,HEALTHCARE,7.55,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000599,****-****-****-8039,2025-09-01,2025-09-01T09:57:20.765209,COSTCO,ENTERTAINMENT,12.88,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000600,****-****-****-5646,2025-08-22,2025-08-22T09:57:20.765209,LYFT,UTILITIES,29.29,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000601,****-****-****-8951,2025-09-12,2025-09-12T09:57:20.765209,TARGET,TRAVEL,42.82,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000602,****-****-****-2631,2025-10-09,2025-10-09T09:57:20.765209,STARBUCKS,GROCERIES,7.99,USD,COMPLETED,Purchase at STARBUCKS,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000603,****-****-****-3588,2025-08-13,2025-08-13T09:57:20.765209,AMAZON.COM,GAS,47.92,USD,COMPLETED,Purchase at AMAZON.COM,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000604,****-****-****-3161,2025-04-18,2025-04-18T09:57:20.765209,HOME DEPOT,ENTERTAINMENT,77.92,USD,COMPLETED,Purchase at HOME DEPOT,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000605,****-****-****-2529,2025-07-04,2025-07-04T09:57:20.765209,NETFLIX,SHOPPING,30.37,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.771209,2025-10-15T09:57:20.771209
TXN_000606,****-****-****-3711,2025-06-21,2025-06-21T09:57:20.765209,SHELL,UTILITIES,131.21,USD,COMPLETED,Purchase at SHELL,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000607,****-****-****-8032,2025-09-25,2025-09-25T09:57:20.765209,APPLE.COM,ENTERTAINMENT,9.26,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000608,****-****-****-4496,2025-10-15,2025-10-15T09:57:20.765209,WALMART,GROCERIES,5.79,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000609,****-****-****-9510,2025-05-21,2025-05-21T09:57:20.765209,KROGER,ENTERTAINMENT,3.39,USD,COMPLETED,Purchase at KROGER,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000610,****-****-****-2975,2025-04-20,2025-04-20T09:57:20.765209,AMAZON.COM,UTILITIES,89.66,USD,PENDING,Purchase at AMAZON.COM,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000611,****-****-****-2160,2025-08-04,2025-08-04T09:57:20.765209,TARGET,HEALTHCARE,38.64,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000612,****-****-****-6133,2025-05-10,2025-05-10T09:57:20.765209,WALMART,GAS,19.0,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000613,****-****-****-3181,2025-07-03,2025-07-03T09:57:20.765209,TARGET,TRANSPORTATION,26.57,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000614,****-****-****-9691,2025-10-08,2025-10-08T09:57:20.765209,TARGET,GAS,6.52,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000615,****-****-****-6753,2025-09-21,2025-09-21T09:57:20.765209,NETFLIX,HEALTHCARE,231.77,USD,COMPLETED,Purchase at NETFLIX,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000616,****-****-****-8248,2025-09-25,2025-09-25T09:57:20.765209,TARGET,TRANSPORTATION,22.86,USD,COMPLETED,Purchase at TARGET,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000617,****-****-****-3017,2025-05-10,2025-05-10T09:57:20.765209,WALMART,RESTAURANTS,22.41,USD,COMPLETED,Purchase at WALMART,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000618,****-****-****-6152,2025-07-25,2025-07-25T09:57:20.765209,MICROSOFT,TRANSPORTATION,41.5,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000619,****-****-****-5065,2025-06-20,2025-06-20T09:57:20.765209,LYFT,GAS,32.49,USD,COMPLETED,Purchase at LYFT,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000620,****-****-****-1439,2025-09-18,2025-09-18T09:57:20.765209,SAFEWAY,SHOPPING,25.13,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000621,****-****-****-9482,2025-10-03,2025-10-03T09:57:20.765209,APPLE.COM,ENTERTAINMENT,9.11,USD,COMPLETED,Purchase at APPLE.COM,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000622,****-****-****-1894,2025-06-05,2025-06-05T09:57:20.765209,COSTCO,SHOPPING,32.18,USD,COMPLETED,Purchase at COSTCO,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000623,****-****-****-2847,2025-06-18,2025-06-18T09:57:20.765209,SUBWAY,TRANSPORTATION,131.9,USD,COMPLETED,Purchase at SUBWAY,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000624,****-****-****-9655,2025-09-28,2025-09-28T09:57:20.765209,SAFEWAY,GAS,77.12,USD,COMPLETED,Purchase at SAFEWAY,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
TXN_000625,****-****-****-3162,2025-04-21,2025-04-21T09:57:20.765209,MICROSOFT,UTILITIES,98.81,USD,COMPLETED,Purchase at MICROSOFT,2025-10-15T09:57:20.772210,2025-10-15T09:57:20.772210
